,LABEL,DATE_TIME,TEXT,sentences,sentence_count,token_count,tokens,words_starting_with_vowel,words_starting_with_consonant,lowercase_text,lowercase_tokens,UserNames,UserNamesCounts,URLs,URLCounts,Day
56,0,Sat Jun 06 11:40:38 2009,at work and completely bored!! blah! I need a hug. ,"['at work and completely bored', 'blah', 'I need a hug.']",3,13,"['at', 'work', 'and', 'completely', 'bored', '!!', 'blah', '!', 'I', 'need', 'a', 'hug', '.']",4,6,at work and completely bored!! blah! i need a hug. ,"['at', 'work', 'and', 'completely', 'bored', '!!', 'blah', '!', 'i', 'need', 'a', 'hug', '.']",[],0,[],0,Sat
57,1,Sun Apr 19 12:16:04 2009,&quot;I wanna wake up where you are&quot; I love the Goo Goo Dolls  ? http://blip.fm/~4lfcc,"['&quot;I wanna wake up where you are&quot; I love the Goo Goo Dolls', 'http://blip.fm/~4lfcc']",2,15,"['&quot;I', 'wanna', 'wake', 'up', 'where', 'you', 'are&quot;', 'I', 'love', 'the', 'Goo', 'Goo', 'Dolls', '?', 'http://blip.fm/~4lfcc']",4,10,&quot;i wanna wake up where you are&quot; i love the goo goo dolls  ? http://blip.fm/~4lfcc,"['&quot;i', 'wanna', 'wake', 'up', 'where', 'you', 'are&quot;', 'i', 'love', 'the', 'goo', 'goo', 'dolls', '?', 'http://blip.fm/~4lfcc']",[],0,['http://blip.fm/~4lfcc'],1,Sun
58,0,Mon Jun 01 21:26:47 2009,Everyone has been grumpy in the Guillot house tonight. Including me.  now I'm still up sulking about it.,"['Everyone has been grumpy in the Guillot house tonight', 'Including me', 'now I', ""'m still up sulking about it.""]",4,21,"['Everyone', 'has', 'been', 'grumpy', 'in', 'the', 'Guillot', 'house', 'tonight', '.', 'Including', 'me', '.', 'now', ""I'm"", 'still', 'up', 'sulking', 'about', 'it', '.']",7,11,everyone has been grumpy in the guillot house tonight. including me.  now i'm still up sulking about it.,"['everyone', 'has', 'been', 'grumpy', 'in', 'the', 'guillot', 'house', 'tonight', '.', 'including', 'me', '.', 'now', ""i'm"", 'still', 'up', 'sulking', 'about', 'it', '.']",[],0,[],0,Mon
59,0,Sun May 17 11:23:59 2009,@ferrite Dave! I don't think you guys ever got my rsvp! ,"['@ferrite Dave', ""I don't think you guys ever got my rsvp""]",2,13,"['@ferrite', 'Dave', '!', 'I', ""don't"", 'think', 'you', 'guys', 'ever', 'got', 'my', 'rsvp', '!']",2,8,@ferrite dave! i don't think you guys ever got my rsvp! ,"['@ferrite', 'dave', '!', 'i', ""don't"", 'think', 'you', 'guys', 'ever', 'got', 'my', 'rsvp', '!']",['@ferrite'],1,[],0,Sun
60,0,Mon Jun 22 11:51:21 2009,dr office... hopefully finding out why i've been so sick  it's so hard to keep my eyes open,"['dr office..', 'hopefully finding out why i', ""'ve been so sick  it's so hard to keep my eyes open""]",3,19,"['dr', 'office', '...', 'hopefully', 'finding', 'out', 'why', ""i've"", 'been', 'so', 'sick', ""it's"", 'so', 'hard', 'to', 'keep', 'my', 'eyes', 'open']",6,11,dr office... hopefully finding out why i've been so sick  it's so hard to keep my eyes open,"['dr', 'office', '...', 'hopefully', 'finding', 'out', 'why', ""i've"", 'been', 'so', 'sick', ""it's"", 'so', 'hard', 'to', 'keep', 'my', 'eyes', 'open']",[],0,[],0,Mon
61,1,Sat Jun 06 21:37:05 2009,@cmrush niiice i love asuka...esp on weekdays they have GREAT sushi rolls for super cheap!  hope youre having a great weekend!!!,"['@cmrush niiice i love asuka...esp on weekdays they have GREAT sushi rolls for super cheap', 'hope youre having a great weekend']",2,25,"['@cmrush', 'niiice', 'i', 'love', 'asuka', '...', 'esp', 'on', 'weekdays', 'they', 'have', 'GREAT', 'sushi', 'rolls', 'for', 'super', 'cheap', '!', 'hope', 'youre', 'having', 'a', 'great', 'weekend', '!!!']",5,16,@cmrush niiice i love asuka...esp on weekdays they have great sushi rolls for super cheap!  hope youre having a great weekend!!!,"['@cmrush', 'niiice', 'i', 'love', 'asuka', '...', 'esp', 'on', 'weekdays', 'they', 'have', 'great', 'sushi', 'rolls', 'for', 'super', 'cheap', '!', 'hope', 'youre', 'having', 'a', 'great', 'weekend', '!!!']",['@cmrush'],1,[],0,Sat
62,1,Sat May 30 16:52:13 2009,@nachojohnny ilove it too!! - think ive seen every episode possible.  ; how bout you ?? ..,"['@nachojohnny ilove it too', '- think ive seen every episode possible', '; how bout you', '..']",4,19,"['@nachojohnny', 'ilove', 'it', 'too', '!!', '-', 'think', 'ive', 'seen', 'every', 'episode', 'possible', '.', ';', 'how', 'bout', 'you', '??', '..']",5,7,@nachojohnny ilove it too!! - think ive seen every episode possible.  ; how bout you ?? ..,"['@nachojohnny', 'ilove', 'it', 'too', '!!', '-', 'think', 'ive', 'seen', 'every', 'episode', 'possible', '.', ';', 'how', 'bout', 'you', '??', '..']",['@nachojohnny'],1,[],0,Sat
63,1,Sun Jun 07 20:09:08 2009,"@teambudd1 Hahaha was that a funny reply? Hahaha Just saying, she is from Kansas and all. She can appreciate that. ","['@teambudd1 Hahaha was that a funny reply', 'Hahaha Just saying, she is from Kansas and all', 'She can appreciate that', '.']",4,23,"['@teambudd1', 'Hahaha', 'was', 'that', 'a', 'funny', 'reply', '?', 'Hahaha', 'Just', 'saying,', 'she', 'is', 'from', 'Kansas', 'and', 'all', '.', 'She', 'can', 'appreciate', 'that', '.']",5,14,"@teambudd1 hahaha was that a funny reply? hahaha just saying, she is from kansas and all. she can appreciate that. ","['@teambudd1', 'hahaha', 'was', 'that', 'a', 'funny', 'reply', '?', 'hahaha', 'just', 'saying,', 'she', 'is', 'from', 'kansas', 'and', 'all', '.', 'she', 'can', 'appreciate', 'that', '.']",['@teambudd1'],1,[],0,Sun
64,0,Mon Jun 22 19:08:13 2009,"@karon I just saw two, but they were small ","['@karon I just saw two, but they were small']",1,9,"['@karon', 'I', 'just', 'saw', 'two,', 'but', 'they', 'were', 'small']",1,7,"@karon i just saw two, but they were small ","['@karon', 'i', 'just', 'saw', 'two,', 'but', 'they', 'were', 'small']",['@karon'],1,[],0,Mon
65,0,Wed Jun 17 21:27:01 2009,i feel like death...my next investment?going to the spa! i need a new body that can function  (via @IngaDurgin)i herd sleep is good 4 dat,"['i feel like death...my next investment', 'going to the spa', 'i need a new body that can function  (via @IngaDurgin)i herd sleep is good 4 dat']",3,30,"['i', 'feel', 'like', 'death', '...', 'my', 'next', 'investment', '?', 'going', 'to', 'the', 'spa', '!', 'i', 'need', 'a', 'new', 'body', 'that', 'can', 'function', '(via', '@IngaDurgin', 'herd', 'sleep', 'is', 'good', '4', 'dat']",7,17,i feel like death...my next investment?going to the spa! i need a new body that can function  (via @ingadurgin)i herd sleep is good 4 dat,"['i', 'feel', 'like', 'death', '...', 'my', 'next', 'investment', '?', 'going', 'to', 'the', 'spa', '!', 'i', 'need', 'a', 'new', 'body', 'that', 'can', 'function', '(via', '@ingadurgin', 'herd', 'sleep', 'is', 'good', '4', 'dat']",['@IngaDurgin'],1,[],0,Wed
66,1,Sat Jun 06 16:02:52 2009,"Goodnight everybody. See u tomorrow night or monday.  Ciao, my friends. xo  -a","['Goodnight everybody', 'See u tomorrow night or monday', 'Ciao', ', my friends', 'xo', '-a']",6,16,"['Goodnight', 'everybody', '.', 'See', 'u', 'tomorrow', 'night', 'or', 'monday', '.', 'Ciao,', 'my', 'friends', '.', 'xo', '-a']",4,8,"goodnight everybody. see u tomorrow night or monday.  ciao, my friends. xo  -a","['goodnight', 'everybody', '.', 'see', 'u', 'tomorrow', 'night', 'or', 'monday', '.', 'ciao,', 'my', 'friends', '.', 'xo', '-a']",[],0,[],0,Sat
67,1,Sun May 03 09:11:35 2009,"Alright, now that I finally woke my ass up late as usual....it's coffee and green time! The best part of waking up.  Yeah I'm a dork.","[""Alright, now that I finally woke my ass up late as usual....it's coffee and green time"", 'The best part of waking up', 'Yeah I', ""'m a dork.""]",4,31,"['Alright,', 'now', 'that', 'I', 'finally', 'woke', 'my', 'ass', 'up', 'late', 'as', 'usual', '....', ""it's"", 'coffee', 'and', 'green', 'time', '!', 'The', 'best', 'part', 'of', 'waking', 'up', '.', 'Yeah', ""I'm"", 'a', 'dork', '.']",12,15,"alright, now that i finally woke my ass up late as usual....it's coffee and green time! the best part of waking up.  yeah i'm a dork.","['alright,', 'now', 'that', 'i', 'finally', 'woke', 'my', 'ass', 'up', 'late', 'as', 'usual', '....', ""it's"", 'coffee', 'and', 'green', 'time', '!', 'the', 'best', 'part', 'of', 'waking', 'up', '.', 'yeah', ""i'm"", 'a', 'dork', '.']",[],0,[],0,Sun
68,0,Sat May 02 05:27:27 2009,Im bored  just trying to figure out all the profiles ive made on the net but cannot remember a bit brain dead at the moment ,['Im bored  just trying to figure out all the profiles ive made on the net but cannot remember a bit brain dead at the moment'],1,25,"['Im', 'bored', 'just', 'trying', 'to', 'figure', 'out', 'all', 'the', 'profiles', 'ive', 'made', 'on', 'the', 'net', 'but', 'cannot', 'remember', 'a', 'bit', 'brain', 'dead', 'at', 'the', 'moment']",7,18,im bored  just trying to figure out all the profiles ive made on the net but cannot remember a bit brain dead at the moment ,"['im', 'bored', 'just', 'trying', 'to', 'figure', 'out', 'all', 'the', 'profiles', 'ive', 'made', 'on', 'the', 'net', 'but', 'cannot', 'remember', 'a', 'bit', 'brain', 'dead', 'at', 'the', 'moment']",[],0,[],0,Sat
69,0,Sun Jun 07 03:45:01 2009,@OfficialAS fair enough  I'll slap your vis comm teachers face? KK?! lmao but THURSDAY THURSDAY THURSDAY!,"[""@OfficialAS fair enough  I'll slap your vis comm teachers face"", 'KK', 'lmao but THURSDAY THURSDAY THURSDAY']",3,19,"['@OfficialAS', 'fair', 'enough', ""I'll"", 'slap', 'your', 'vis', 'comm', 'teachers', 'face', '?', 'KK', '?!', 'lmao', 'but', 'THURSDAY', 'THURSDAY', 'THURSDAY', '!']",3,13,@officialas fair enough  i'll slap your vis comm teachers face? kk?! lmao but thursday thursday thursday!,"['@officialas', 'fair', 'enough', ""i'll"", 'slap', 'your', 'vis', 'comm', 'teachers', 'face', '?', 'kk', '?!', 'lmao', 'but', 'thursday', 'thursday', 'thursday', '!']",['@OfficialAS'],1,[],0,Sun
70,1,Sun Jun 07 13:17:29 2009,yesterday was fantastic!  saw my fam. from Oregon.. I missed them soo much!,"['yesterday was fantastic', 'saw my fam', 'from Oregon', '.', 'I missed them soo much']",5,17,"['yesterday', 'was', 'fantastic', '!', 'saw', 'my', 'fam', '.', 'from', 'Oregon', '..', 'I', 'missed', 'them', 'soo', 'much', '!']",2,10,yesterday was fantastic!  saw my fam. from oregon.. i missed them soo much!,"['yesterday', 'was', 'fantastic', '!', 'saw', 'my', 'fam', '.', 'from', 'oregon', '..', 'i', 'missed', 'them', 'soo', 'much', '!']",[],0,[],0,Sun
71,1,Sun May 10 07:28:43 2009,@mrskutcher in Poland Mothers Day is on 26th May. ,['@mrskutcher in Poland Mothers Day is on 26th May.'],1,10,"['@mrskutcher', 'in', 'Poland', 'Mothers', 'Day', 'is', 'on', '26th', 'May', '.']",3,4,@mrskutcher in poland mothers day is on 26th may. ,"['@mrskutcher', 'in', 'poland', 'mothers', 'day', 'is', 'on', '26th', 'may', '.']",['@mrskutcher'],1,[],0,Sun
72,1,Wed Jun 03 07:36:20 2009,@EastCoastGamblr I like it!  It's how I feel today.,"['@EastCoastGamblr I like it', ""It's how I feel today.""]",2,11,"['@EastCoastGamblr', 'I', 'like', 'it', '!', ""It's"", 'how', 'I', 'feel', 'today', '.']",5,4,@eastcoastgamblr i like it!  it's how i feel today.,"['@eastcoastgamblr', 'i', 'like', 'it', '!', ""it's"", 'how', 'i', 'feel', 'today', '.']",['@EastCoastGamblr'],1,[],0,Wed
73,1,Mon Jun 01 16:46:50 2009,LydiaStack @mitchelmusso when is the Australian relese? do you know? please write back ,"['LydiaStack @mitchelmusso when is the Australian relese', 'do you know', 'please write back']",3,15,"['LydiaStack', '@mitchelmusso', 'when', 'is', 'the', 'Australian', 'relese', '?', 'do', 'you', 'know', '?', 'please', 'write', 'back']",2,9,lydiastack @mitchelmusso when is the australian relese? do you know? please write back ,"['lydiastack', '@mitchelmusso', 'when', 'is', 'the', 'australian', 'relese', '?', 'do', 'you', 'know', '?', 'please', 'write', 'back']",['@mitchelmusso'],1,[],0,Mon
74,1,Mon Jun 01 01:58:09 2009,now etf ,['now etf'],1,2,"['now', 'etf']",1,0,now etf ,"['now', 'etf']",[],0,[],0,Mon
75,0,Mon Jun 15 00:53:38 2009,Back to work ,['Back to work'],1,3,"['Back', 'to', 'work']",0,2,back to work ,"['back', 'to', 'work']",[],0,[],0,Mon
76,1,Sun May 31 08:01:04 2009,Beach day. Headed down with the cats to listen to the Yankees game and get the place cleaned up. And maybe read a little ,"['Beach day', 'Headed down with the cats to listen to the Yankees game and get the place cleaned up', 'And maybe read a little']",3,26,"['Beach', 'day', '.', 'Headed', 'down', 'with', 'the', 'cats', 'to', 'listen', 'to', 'the', 'Yankees', 'game', 'and', 'get', 'the', 'place', 'cleaned', 'up', '.', 'And', 'maybe', 'read', 'a', 'little']",4,19,beach day. headed down with the cats to listen to the yankees game and get the place cleaned up. and maybe read a little ,"['beach', 'day', '.', 'headed', 'down', 'with', 'the', 'cats', 'to', 'listen', 'to', 'the', 'yankees', 'game', 'and', 'get', 'the', 'place', 'cleaned', 'up', '.', 'and', 'maybe', 'read', 'a', 'little']",[],0,[],0,Sun
77,0,Mon Jun 15 01:26:04 2009,"Pulled out my oboe after a full year, &amp; definitely no longer at symphony level. I must remedy this at once! ...ow. My lips hurt now ","['Pulled out my oboe after a full year, &amp; definitely no longer at symphony level', 'I must remedy this at once', '...ow', 'My lips hurt now']",4,30,"['Pulled', 'out', 'my', 'oboe', 'after', 'a', 'full', 'year,', '&amp;', 'definitely', 'no', 'longer', 'at', 'symphony', 'level', '.', 'I', 'must', 'remedy', 'this', 'at', 'once', '!', '...', 'ow', '.', 'My', 'lips', 'hurt', 'now']",10,15,"pulled out my oboe after a full year, &amp; definitely no longer at symphony level. i must remedy this at once! ...ow. my lips hurt now ","['pulled', 'out', 'my', 'oboe', 'after', 'a', 'full', 'year,', '&amp;', 'definitely', 'no', 'longer', 'at', 'symphony', 'level', '.', 'i', 'must', 'remedy', 'this', 'at', 'once', '!', '...', 'ow', '.', 'my', 'lips', 'hurt', 'now']",[],0,[],0,Mon
78,1,Sun Jun 07 05:01:00 2009,@nessie_111 f1 today?Oh well the world cup's really diverted all my attention. ,"['@nessie_111 f1 today', ""Oh well the world cup's really diverted all my attention.""]",2,15,"['@nessie_111', 'f1', 'today', '?', 'Oh', 'well', 'the', 'world', ""cup's"", 'really', 'diverted', 'all', 'my', 'attention', '.']",3,9,@nessie_111 f1 today?oh well the world cup's really diverted all my attention. ,"['@nessie_111', 'f1', 'today', '?', 'oh', 'well', 'the', 'world', ""cup's"", 'really', 'diverted', 'all', 'my', 'attention', '.']",['@nessie_111'],1,[],0,Sun
79,0,Fri May 29 22:26:48 2009,"@The_Gov poop, forgot about that ","['@The_Gov poop, forgot about that']",1,5,"['@The_Gov', 'poop,', 'forgot', 'about', 'that']",1,3,"@the_gov poop, forgot about that ","['@the_gov', 'poop,', 'forgot', 'about', 'that']",['@The_Gov'],1,[],0,Fri
80,1,Wed Jun 03 01:02:12 2009,"my package arrived, cheryl gave me more xiaomantous and the book I ordered with her. yay ","['my package arrived, cheryl gave me more xiaomantous and the book I ordered with her', 'yay']",2,17,"['my', 'package', 'arrived,', 'cheryl', 'gave', 'me', 'more', 'xiaomantous', 'and', 'the', 'book', 'I', 'ordered', 'with', 'her', '.', 'yay']",4,11,"my package arrived, cheryl gave me more xiaomantous and the book i ordered with her. yay ","['my', 'package', 'arrived,', 'cheryl', 'gave', 'me', 'more', 'xiaomantous', 'and', 'the', 'book', 'i', 'ordered', 'with', 'her', '.', 'yay']",[],0,[],0,Wed
81,1,Sun May 31 01:52:00 2009,"@nakulshenoy Lol, that and &quot;twiiter killed the blogger&quot; are far apart. Btw, what is &quot;blogging in the traditional sense&quot; may i know? ","['@nakulshenoy Lol, that and &quot;twiiter killed the blogger&quot; are far apart', 'Btw', ', what is &quot;blogging in the traditional sense&quot; may i know']",3,24,"['@nakulshenoy', 'Lol,', 'that', 'and', '&quot;twiiter', 'killed', 'the', 'blogger&quot;', 'are', 'far', 'apart', '.', 'Btw,', 'what', 'is', '&quot;blogging', 'in', 'the', 'traditional', 'sense&quot;', 'may', 'i', 'know', '?']",6,13,"@nakulshenoy lol, that and &quot;twiiter killed the blogger&quot; are far apart. btw, what is &quot;blogging in the traditional sense&quot; may i know? ","['@nakulshenoy', 'lol,', 'that', 'and', '&quot;twiiter', 'killed', 'the', 'blogger&quot;', 'are', 'far', 'apart', '.', 'btw,', 'what', 'is', '&quot;blogging', 'in', 'the', 'traditional', 'sense&quot;', 'may', 'i', 'know', '?']",['@nakulshenoy'],1,[],0,Sun
82,0,Sat Jun 06 20:20:00 2009,the test was not good  Probably going to get torrent!,['the test was not good  Probably going to get torrent'],1,11,"['the', 'test', 'was', 'not', 'good', 'Probably', 'going', 'to', 'get', 'torrent', '!']",0,9,the test was not good  probably going to get torrent!,"['the', 'test', 'was', 'not', 'good', 'probably', 'going', 'to', 'get', 'torrent', '!']",[],0,[],0,Sat
83,1,Sun May 31 04:12:36 2009,@jeddimkins bahahah id advertise it with fat people ,['@jeddimkins bahahah id advertise it with fat people'],1,8,"['@jeddimkins', 'bahahah', 'id', 'advertise', 'it', 'with', 'fat', 'people']",3,4,@jeddimkins bahahah id advertise it with fat people ,"['@jeddimkins', 'bahahah', 'id', 'advertise', 'it', 'with', 'fat', 'people']",['@jeddimkins'],1,[],0,Sun
84,0,Mon Jun 01 17:03:11 2009,is trying to be amusing. I canât make you laugh can I ,"['is trying to be amusing', 'I canâ', '\x80\x99t make you laugh can I']",3,13,"['is', 'trying', 'to', 'be', 'amusing', '.', 'I', 'canâ\x80\x99t', 'make', 'you', 'laugh', 'can', 'I']",4,8,is trying to be amusing. i canât make you laugh can i ,"['is', 'trying', 'to', 'be', 'amusing', '.', 'i', 'canâ\x80\x99t', 'make', 'you', 'laugh', 'can', 'i']",[],0,[],0,Mon
85,1,Sun May 10 08:08:55 2009,"@DannyMcEvoy haha! Leave Hull alone! Yeah, i'm doing it now mate ","['@DannyMcEvoy haha', 'Leave Hull alone', ""Yeah, i'm doing it now mate""]",3,13,"['@DannyMcEvoy', 'haha', '!', 'Leave', 'Hull', 'alone', '!', 'Yeah,', ""i'm"", 'doing', 'it', 'now', 'mate']",3,7,"@dannymcevoy haha! leave hull alone! yeah, i'm doing it now mate ","['@dannymcevoy', 'haha', '!', 'leave', 'hull', 'alone', '!', 'yeah,', ""i'm"", 'doing', 'it', 'now', 'mate']",['@DannyMcEvoy'],1,[],0,Sun
86,1,Sun Jun 07 02:16:11 2009,good morning   Ugh i have to clean up my room -.-,['good morning   Ugh i have to clean up my room -.-'],1,13,"['good', 'morning', 'Ugh', 'i', 'have', 'to', 'clean', 'up', 'my', 'room', '-', '.', '-']",3,6,good morning   ugh i have to clean up my room -.-,"['good', 'morning', 'ugh', 'i', 'have', 'to', 'clean', 'up', 'my', 'room', '-', '.', '-']",[],0,[],0,Sun
87,0,Fri Jun 19 22:03:01 2009,"@uyennguyen_ NO! i wanted to  i was so upset the day of it, did you? ","['@uyennguyen_ NO', 'i wanted to  i was so upset the day of it, did you']",2,17,"['@uyennguyen_', 'NO', '!', 'i', 'wanted', 'to', 'i', 'was', 'so', 'upset', 'the', 'day', 'of', 'it,', 'did', 'you', '?']",6,9,"@uyennguyen_ no! i wanted to  i was so upset the day of it, did you? ","['@uyennguyen_', 'no', '!', 'i', 'wanted', 'to', 'i', 'was', 'so', 'upset', 'the', 'day', 'of', 'it,', 'did', 'you', '?']",['@uyennguyen_'],1,[],0,Fri
88,1,Mon Jun 15 09:24:04 2009,"I've decided to run the laptop off the battery not the power cord, in case there's a power surge. Stormy ","[""I've decided to run the laptop off the battery not the power cord, in case there's a power surge"", 'Stormy']",2,21,"[""I've"", 'decided', 'to', 'run', 'the', 'laptop', 'off', 'the', 'battery', 'not', 'the', 'power', 'cord,', 'in', 'case', ""there's"", 'a', 'power', 'surge', '.', 'Stormy']",4,16,"i've decided to run the laptop off the battery not the power cord, in case there's a power surge. stormy ","[""i've"", 'decided', 'to', 'run', 'the', 'laptop', 'off', 'the', 'battery', 'not', 'the', 'power', 'cord,', 'in', 'case', ""there's"", 'a', 'power', 'surge', '.', 'stormy']",[],0,[],0,Mon
